Date,Pipeline Name,KeyPointID,Direction of Flow,Product,Throughput (1000 m3/d),Available Capacity (1000 m3/d)
2012-06-01,SouthernLights,KP0000,north-west,diluent (uncommitted),0.0,
2012-09-01,SouthernLights,KP0000,north-west,diluent (committed) ,11.28,
2012-09-01,SouthernLights,KP0000,north-west,diluent (uncommitted),0.45,
2012-12-01,SouthernLights,KP0000,north-west,diluent (committed) ,9.97,
2012-12-01,SouthernLights,KP0000,north-west,diluent (uncommitted),0.04,
2013-03-01,SouthernLights,KP0000,north-west,Diluent - Committed,11.07,
2013-03-01,SouthernLights,KP0000,north-west,Diluent - Uncommitted,0.11,
2013-06-01,SouthernLights,KP0000,north-west,Diluent - Committed,14.94,
2013-06-01,SouthernLights,KP0000,north-west,Diluent - Uncommitted,0.16,
2013-09-01,SouthernLights,KP0000,north-west,Diluent - Committed,18.61,
2013-09-01,SouthernLights,KP0000,north-west,Diluent - Uncommitted,0.23,
2013-12-01,SouthernLights,KP0000,north-west,Diluent - Committed,16.47,
2013-12-01,SouthernLights,KP0000,north-west,Diluent - Uncommitted,1.02,
2014-03-01,SouthernLights,KP0000,north-west,diluent (committed) ,19.67,
2014-03-01,SouthernLights,KP0000,north-west,diluent (uncommitted),0.51,
2014-06-01,SouthernLights,KP0000,north-west,diluent (committed) ,21.43,
2014-06-01,SouthernLights,KP0000,north-west,diluent (uncommitted),3.28,
2014-09-01,SouthernLights,KP0000,north-west,diluent (committed) ,15.32,
2014-09-01,SouthernLights,KP0000,north-west,diluent (uncommitted),0.02,
2014-12-01,SouthernLights,KP0000,north-west,diluent (committed) ,16.92,
2014-12-01,SouthernLights,KP0000,north-west,diluent (uncommitted),0.09,
2015-03-01,SouthernLights,KP0000,north-west,diluent (committed) ,14.56,
2015-03-01,SouthernLights,KP0000,north-west,diluent (uncommitted),0.0,
2015-06-01,SouthernLights,KP0000,north-west,diluent (committed) ,14.97,
2015-06-01,SouthernLights,KP0000,north-west,diluent (uncommitted),0.38,
2015-09-01,SouthernLights,KP0000,north-west,diluent (committed) ,18.99,
2015-09-01,SouthernLights,KP0000,north-west,diluent (uncommitted),0.64,
2015-12-01,SouthernLights,KP0000,north-west,diluent (committed) ,17.64,
2015-12-01,SouthernLights,KP0000,north-west,diluent (uncommitted),0.29,
2016-03-01,SouthernLights,KP0000,north-west,diluent (committed) ,20.6,
2016-03-01,SouthernLights,KP0000,north-west,diluent (uncommitted),2.54,
2016-06-01,SouthernLights,KP0000,north-west,diluent (committed) ,21.04,
2016-06-01,SouthernLights,KP0000,north-west,diluent (uncommitted),2.41,
2016-09-01,SouthernLights,KP0000,north-west,diluent (committed) ,19.49,
2016-09-01,SouthernLights,KP0000,north-west,diluent (uncommitted),1.55,
2016-12-01,SouthernLights,KP0000,north-west,diluent (committed) ,17.34,
2016-12-01,SouthernLights,KP0000,north-west,diluent (uncommitted),1.39,
2017-03-01,SouthernLights,KP0000,north-west,diluent (committed) ,24.45,
2017-03-01,SouthernLights,KP0000,north-west,diluent (uncommitted),1.03,
2017-06-01,SouthernLights,KP0000,north-west,diluent (committed) ,23.47,
2017-06-01,SouthernLights,KP0000,north-west,diluent (uncommitted),0.88,
2017-09-01,SouthernLights,KP0000,north-west,diluent (committed) ,16.93,
2017-09-01,SouthernLights,KP0000,north-west,diluent (uncommitted),0.66,
2017-12-01,SouthernLights,KP0000,north-west,diluent (committed) ,18.29,
2017-12-01,SouthernLights,KP0000,north-west,diluent (uncommitted),0.5,
2018-03-01,SouthernLights,KP0000,north-west,Diluent - Committed,23.13,
2018-03-01,SouthernLights,KP0000,north-west,Diluent - Uncommitted,1.98,
2018-06-01,SouthernLights,KP0000,north-west,Diluent - Committed,22.6,
2018-06-01,SouthernLights,KP0000,north-west,Diluent - Uncommitted,3.23,
2018-09-01,SouthernLights,KP0000,north-west,Diluent - Committed,18.5,
2018-09-01,SouthernLights,KP0000,north-west,Diluent - Uncommitted,0.53,
2018-12-01,SouthernLights,KP0000,north-west,Diluent - Committed,9.61,
2018-12-01,SouthernLights,KP0000,north-west,Diluent - Uncommitted,1.41,
2019-03-01,SouthernLights,KP0000,north-west,Diluent - Committed,21.89,
2019-03-01,SouthernLights,KP0000,north-west,Diluent - Uncommitted,1.24,
2019-06-01,SouthernLights,KP0000,north-west,Diluent - Committed,17.2,
2019-06-01,SouthernLights,KP0000,north-west,Diluent - Uncommitted,1.04,
2019-09-01,SouthernLights,KP0000,north-west,Diluent - Committed,23.62,
2019-09-01,SouthernLights,KP0000,north-west,Diluent - Uncommitted,1.35,
2019-12-01,SouthernLights,KP0000,north-west,Diluent - Committed,21.66,
2019-12-01,SouthernLights,KP0000,north-west,Diluent - Uncommitted,1.56,
2020-03-01,SouthernLights,KP0000,north-west,Diluent - Committed,25.73,
2020-03-01,SouthernLights,KP0000,north-west,Diluent - Uncommitted,3.14,
2020-06-01,SouthernLights,KP0000,north-west,Diluent - Committed,17.1,
2020-06-01,SouthernLights,KP0000,north-west,Diluent - Uncommitted,1.35,
2020-09-01,SouthernLights,KP0000,north-west,Diluent - Committed,15.37,
2020-09-01,SouthernLights,KP0000,north-west,Diluent - Uncommitted,0.18,
2020-12-01,SouthernLights,KP0000,north-west,Diluent - Committed,19.04,
2020-12-01,SouthernLights,KP0000,north-west,Diluent - Uncommitted,0.48,
2006-01-01,TransMountain,KP0003,west,domestic heavy,0.0,35.0
2006-01-01,TransMountain,KP0003,west,domestic light,8.0,35.0
2006-01-01,TransMountain,KP0003,west,refined petroleum products,13.0,35.0
2006-02-01,TransMountain,KP0003,west,domestic heavy,0.0,36.0
2006-02-01,TransMountain,KP0003,west,domestic light,8.0,36.0
2006-02-01,TransMountain,KP0003,west,refined petroleum products,14.0,36.0
2006-03-01,TransMountain,KP0003,west,domestic heavy,0.0,37.0
2006-03-01,TransMountain,KP0003,west,domestic light,8.0,37.0
2006-03-01,TransMountain,KP0003,west,refined petroleum products,13.0,37.0
2006-04-01,TransMountain,KP0003,west,domestic heavy,0.0,35.0
2006-04-01,TransMountain,KP0003,west,domestic light,6.0,35.0
2006-04-01,TransMountain,KP0003,west,refined petroleum products,10.0,35.0
2006-05-01,TransMountain,KP0003,west,domestic heavy,0.0,29.0
2006-05-01,TransMountain,KP0003,west,domestic light,8.0,29.0
2006-05-01,TransMountain,KP0003,west,refined petroleum products,7.0,29.0
2006-06-01,TransMountain,KP0003,west,domestic heavy,0.0,36.0
2006-06-01,TransMountain,KP0003,west,domestic light,8.0,36.0
2006-06-01,TransMountain,KP0003,west,refined petroleum products,6.0,36.0
2006-07-01,TransMountain,KP0003,west,domestic heavy,0.0,37.0
2006-07-01,TransMountain,KP0003,west,domestic light,8.0,37.0
2006-07-01,TransMountain,KP0003,west,refined petroleum products,8.0,37.0
2006-08-01,TransMountain,KP0003,west,domestic heavy,0.0,37.0
2006-08-01,TransMountain,KP0003,west,domestic light,9.0,37.0
2006-08-01,TransMountain,KP0003,west,refined petroleum products,9.0,37.0
2006-09-01,TransMountain,KP0003,west,domestic heavy,0.0,39.0
2006-09-01,TransMountain,KP0003,west,domestic light,8.0,39.0
2006-09-01,TransMountain,KP0003,west,refined petroleum products,10.0,39.0
2006-10-01,TransMountain,KP0003,west,domestic heavy,0.0,35.0
2006-10-01,TransMountain,KP0003,west,domestic light,7.0,35.0
2006-10-01,TransMountain,KP0003,west,refined petroleum products,9.0,35.0
2006-11-01,TransMountain,KP0003,west,domestic heavy,0.0,37.0
2006-11-01,TransMountain,KP0003,west,domestic light,5.0,37.0
2006-11-01,TransMountain,KP0003,west,refined petroleum products,14.0,37.0
2006-12-01,TransMountain,KP0003,west,domestic heavy,0.0,30.0
2006-12-01,TransMountain,KP0003,west,domestic light,7.0,30.0
2006-12-01,TransMountain,KP0003,west,refined petroleum products,12.0,30.0
2007-01-01,TransMountain,KP0003,west,domestic heavy,0.0,36.0
2007-01-01,TransMountain,KP0003,west,domestic light,8.0,36.0
2007-01-01,TransMountain,KP0003,west,refined petroleum products,10.0,36.0
2007-02-01,TransMountain,KP0003,west,domestic heavy,0.0,35.0
2007-02-01,TransMountain,KP0003,west,domestic light,5.0,35.0
2007-02-01,TransMountain,KP0003,west,refined petroleum products,14.0,35.0
2007-03-01,TransMountain,KP0003,west,domestic heavy,0.0,35.0
2007-03-01,TransMountain,KP0003,west,domestic light,8.0,35.0
2007-03-01,TransMountain,KP0003,west,refined petroleum products,9.0,35.0
2007-04-01,TransMountain,KP0003,west,domestic heavy,0.0,40.0
2007-04-01,TransMountain,KP0003,west,domestic light,8.0,40.0
2007-04-01,TransMountain,KP0003,west,refined petroleum products,12.0,40.0
2007-05-01,TransMountain,KP0003,west,domestic heavy,0.0,42.0
2007-05-01,TransMountain,KP0003,west,domestic light,7.0,42.0
2007-05-01,TransMountain,KP0003,west,refined petroleum products,12.0,42.0
2007-06-01,TransMountain,KP0003,west,domestic heavy,0.0,42.0
2007-06-01,TransMountain,KP0003,west,domestic light,7.0,42.0
2007-06-01,TransMountain,KP0003,west,refined petroleum products,8.0,42.0
2007-07-01,TransMountain,KP0003,west,domestic heavy,0.0,42.0
2007-07-01,TransMountain,KP0003,west,domestic light,8.0,42.0
2007-07-01,TransMountain,KP0003,west,refined petroleum products,10.0,42.0
2007-08-01,TransMountain,KP0003,west,domestic heavy,0.0,43.0
2007-08-01,TransMountain,KP0003,west,domestic light,8.0,43.0
2007-08-01,TransMountain,KP0003,west,refined petroleum products,10.0,43.0
2007-09-01,TransMountain,KP0003,west,domestic heavy,0.0,42.0
2007-09-01,TransMountain,KP0003,west,domestic light,8.0,42.0
2007-09-01,TransMountain,KP0003,west,refined petroleum products,9.0,42.0
2007-10-01,TransMountain,KP0003,west,domestic heavy,0.0,39.0
2007-10-01,TransMountain,KP0003,west,domestic light,8.0,39.0
2007-10-01,TransMountain,KP0003,west,refined petroleum products,10.0,39.0
2007-11-01,TransMountain,KP0003,west,domestic heavy,0.0,43.0
2007-11-01,TransMountain,KP0003,west,domestic light,6.0,43.0
2007-11-01,TransMountain,KP0003,west,refined petroleum products,11.0,43.0
2007-12-01,TransMountain,KP0003,west,domestic heavy,0.0,40.0
2007-12-01,TransMountain,KP0003,west,domestic light,7.0,40.0
2007-12-01,TransMountain,KP0003,west,refined petroleum products,10.0,40.0
2008-01-01,TransMountain,KP0003,west,domestic heavy,0.0,40.0
2008-01-01,TransMountain,KP0003,west,domestic light,7.0,40.0
2008-01-01,TransMountain,KP0003,west,refined petroleum products,10.0,40.0
2008-02-01,TransMountain,KP0003,west,domestic heavy,0.0,42.0
2008-02-01,TransMountain,KP0003,west,domestic light,7.0,42.0
2008-02-01,TransMountain,KP0003,west,refined petroleum products,6.0,42.0
2008-03-01,TransMountain,KP0003,west,domestic heavy,0.0,33.0
2008-03-01,TransMountain,KP0003,west,domestic light,0.0,33.0
2008-03-01,TransMountain,KP0003,west,refined petroleum products,5.0,33.0
2008-04-01,TransMountain,KP0003,west,domestic heavy,0.0,40.0
2008-04-01,TransMountain,KP0003,west,domestic light,6.0,40.0
2008-04-01,TransMountain,KP0003,west,refined petroleum products,6.0,40.0
2008-05-01,TransMountain,KP0003,west,domestic heavy,0.0,42.0
2008-05-01,TransMountain,KP0003,west,domestic light,8.0,42.0
2008-05-01,TransMountain,KP0003,west,refined petroleum products,9.0,42.0
2008-06-01,TransMountain,KP0003,west,domestic heavy,0.0,41.0
2008-06-01,TransMountain,KP0003,west,domestic light,6.0,41.0
2008-06-01,TransMountain,KP0003,west,refined petroleum products,10.0,41.0
2008-07-01,TransMountain,KP0003,west,domestic heavy,0.0,38.0
2008-07-01,TransMountain,KP0003,west,domestic light,6.0,38.0
2008-07-01,TransMountain,KP0003,west,refined petroleum products,6.0,38.0
2008-08-01,TransMountain,KP0003,west,domestic heavy,0.0,36.0
2008-08-01,TransMountain,KP0003,west,domestic light,9.0,36.0
2008-08-01,TransMountain,KP0003,west,refined petroleum products,5.0,36.0
2008-09-01,TransMountain,KP0003,west,domestic heavy,0.0,42.0
2008-09-01,TransMountain,KP0003,west,domestic light,8.0,42.0
2008-09-01,TransMountain,KP0003,west,refined petroleum products,3.0,42.0
2008-10-01,TransMountain,KP0003,west,domestic heavy,0.0,40.0
2008-10-01,TransMountain,KP0003,west,domestic light,4.0,40.0
2008-10-01,TransMountain,KP0003,west,refined petroleum products,3.0,40.0
2008-11-01,TransMountain,KP0003,west,domestic heavy,0.0,49.0
2008-11-01,TransMountain,KP0003,west,domestic light,4.0,49.0
2008-11-01,TransMountain,KP0003,west,refined petroleum products,6.0,49.0
2008-12-01,TransMountain,KP0003,west,domestic heavy,0.0,40.0
2008-12-01,TransMountain,KP0003,west,domestic light,6.0,40.0
2008-12-01,TransMountain,KP0003,west,refined petroleum products,12.0,40.0
2009-01-01,TransMountain,KP0003,west,domestic heavy,0.0,28.0
2009-01-01,TransMountain,KP0003,west,domestic light,8.0,28.0
2009-01-01,TransMountain,KP0003,west,refined petroleum products,8.0,28.0
2009-02-01,TransMountain,KP0003,west,domestic heavy,0.0,39.0
2009-02-01,TransMountain,KP0003,west,domestic light,6.0,39.0
2009-02-01,TransMountain,KP0003,west,refined petroleum products,9.0,39.0
2009-03-01,TransMountain,KP0003,west,domestic heavy,0.0,48.0
2009-03-01,TransMountain,KP0003,west,domestic light,8.0,48.0
2009-03-01,TransMountain,KP0003,west,refined petroleum products,9.0,48.0
2009-04-01,TransMountain,KP0003,west,domestic heavy,0.0,36.0
2009-04-01,TransMountain,KP0003,west,domestic light,8.0,36.0
2009-04-01,TransMountain,KP0003,west,refined petroleum products,8.0,36.0
2009-05-01,TransMountain,KP0003,west,domestic heavy,0.0,32.0
2009-05-01,TransMountain,KP0003,west,domestic light,9.0,32.0
2009-05-01,TransMountain,KP0003,west,refined petroleum products,8.0,32.0
2009-06-01,TransMountain,KP0003,west,domestic heavy,0.0,46.0
2009-06-01,TransMountain,KP0003,west,domestic light,9.0,46.0
2009-06-01,TransMountain,KP0003,west,refined petroleum products,5.0,46.0
2009-07-01,TransMountain,KP0003,west,domestic heavy,0.0,50.0
2009-07-01,TransMountain,KP0003,west,domestic light,8.0,50.0
2009-07-01,TransMountain,KP0003,west,refined petroleum products,7.0,50.0
2009-08-01,TransMountain,KP0003,west,domestic heavy,0.0,53.0
2009-08-01,TransMountain,KP0003,west,domestic light,8.0,53.0
2009-08-01,TransMountain,KP0003,west,refined petroleum products,7.0,53.0
2009-09-01,TransMountain,KP0003,west,domestic heavy,0.0,50.0
2009-09-01,TransMountain,KP0003,west,domestic light,9.0,50.0
2009-09-01,TransMountain,KP0003,west,refined petroleum products,8.0,50.0
2009-10-01,TransMountain,KP0003,west,domestic heavy,0.0,47.0
2009-10-01,TransMountain,KP0003,west,domestic light,7.0,47.0
2009-10-01,TransMountain,KP0003,west,refined petroleum products,9.0,47.0
2009-11-01,TransMountain,KP0003,west,domestic heavy,0.0,50.0
2009-11-01,TransMountain,KP0003,west,domestic light,7.0,50.0
2009-11-01,TransMountain,KP0003,west,refined petroleum products,12.0,50.0
2009-12-01,TransMountain,KP0003,west,domestic heavy,0.0,48.0
2009-12-01,TransMountain,KP0003,west,domestic light,8.0,48.0
2009-12-01,TransMountain,KP0003,west,refined petroleum products,11.0,48.0
2010-01-01,TransMountain,KP0003,west,domestic heavy,0.0,46.0
2010-01-01,TransMountain,KP0003,west,domestic light,7.0,46.0
2010-01-01,TransMountain,KP0003,west,refined petroleum products,8.0,46.0
2010-02-01,TransMountain,KP0003,west,domestic heavy,0.0,47.0
2010-02-01,TransMountain,KP0003,west,domestic light,7.0,47.0
2010-02-01,TransMountain,KP0003,west,refined petroleum products,8.0,47.0
2010-03-01,TransMountain,KP0003,west,domestic heavy,0.0,45.0
2010-03-01,TransMountain,KP0003,west,domestic light,8.0,45.0
2010-03-01,TransMountain,KP0003,west,refined petroleum products,7.0,45.0
2010-04-01,TransMountain,KP0003,west,domestic heavy,0.0,44.0
2010-04-01,TransMountain,KP0003,west,domestic light,4.0,44.0
2010-04-01,TransMountain,KP0003,west,refined petroleum products,4.0,44.0
2010-05-01,TransMountain,KP0003,west,domestic heavy,0.0,45.0
2010-05-01,TransMountain,KP0003,west,domestic light,3.0,45.0
2010-05-01,TransMountain,KP0003,west,refined petroleum products,8.0,45.0
2010-06-01,TransMountain,KP0003,west,domestic heavy,0.0,50.0
2010-06-01,TransMountain,KP0003,west,domestic light,7.0,50.0
2010-06-01,TransMountain,KP0003,west,refined petroleum products,5.0,50.0
2010-07-01,TransMountain,KP0003,west,domestic heavy,0.0,50.0
2010-07-01,TransMountain,KP0003,west,domestic light,8.0,50.0
2010-07-01,TransMountain,KP0003,west,refined petroleum products,9.0,50.0
2010-08-01,TransMountain,KP0003,west,domestic heavy,0.0,52.0
2010-08-01,TransMountain,KP0003,west,domestic light,8.0,52.0
2010-08-01,TransMountain,KP0003,west,refined petroleum products,10.0,52.0
2010-09-01,TransMountain,KP0003,west,domestic heavy,0.0,45.0
2010-09-01,TransMountain,KP0003,west,domestic light,4.0,45.0
2010-09-01,TransMountain,KP0003,west,refined petroleum products,6.0,45.0
2010-10-01,TransMountain,KP0003,west,domestic heavy,0.0,49.0
2010-10-01,TransMountain,KP0003,west,domestic light,3.0,49.0
2010-10-01,TransMountain,KP0003,west,refined petroleum products,7.0,49.0
2010-11-01,TransMountain,KP0003,west,domestic heavy,0.0,50.0
2010-11-01,TransMountain,KP0003,west,domestic light,8.0,50.0
2010-11-01,TransMountain,KP0003,west,refined petroleum products,8.0,50.0
2010-12-01,TransMountain,KP0003,west,domestic heavy,0.0,47.0
2010-12-01,TransMountain,KP0003,west,domestic light,8.0,47.0
2010-12-01,TransMountain,KP0003,west,refined petroleum products,9.0,47.0
2011-01-01,TransMountain,KP0003,west,domestic heavy,0.0,46.0
2011-01-01,TransMountain,KP0003,west,domestic light,8.0,46.0
2011-01-01,TransMountain,KP0003,west,refined petroleum products,8.0,46.0
2011-02-01,TransMountain,KP0003,west,domestic heavy,0.0,44.0
2011-02-01,TransMountain,KP0003,west,domestic light,7.0,44.0
2011-02-01,TransMountain,KP0003,west,refined petroleum products,7.0,44.0
2011-03-01,TransMountain,KP0003,west,domestic heavy,0.0,48.0
2011-03-01,TransMountain,KP0003,west,domestic light,7.0,48.0
2011-03-01,TransMountain,KP0003,west,refined petroleum products,6.0,48.0
2011-04-01,TransMountain,KP0003,west,domestic heavy,0.0,49.0
2011-04-01,TransMountain,KP0003,west,domestic light,8.0,49.0
2011-04-01,TransMountain,KP0003,west,refined petroleum products,4.0,49.0
2011-05-01,TransMountain,KP0003,west,domestic heavy,0.0,45.0
2011-05-01,TransMountain,KP0003,west,domestic light,8.0,45.0
2011-05-01,TransMountain,KP0003,west,refined petroleum products,5.0,45.0
2011-06-01,TransMountain,KP0003,west,domestic heavy,0.0,38.0
2011-06-01,TransMountain,KP0003,west,domestic light,7.0,38.0
2011-06-01,TransMountain,KP0003,west,refined petroleum products,6.0,38.0
2011-07-01,TransMountain,KP0003,west,domestic heavy,0.0,41.0
2011-07-01,TransMountain,KP0003,west,domestic light,7.0,41.0
2011-07-01,TransMountain,KP0003,west,refined petroleum products,9.0,41.0
2011-08-01,TransMountain,KP0003,west,domestic heavy,0.0,42.0
2011-08-01,TransMountain,KP0003,west,domestic light,7.0,42.0
2011-08-01,TransMountain,KP0003,west,refined petroleum products,10.0,42.0
2011-09-01,TransMountain,KP0003,west,domestic heavy,0.0,43.0
2011-09-01,TransMountain,KP0003,west,domestic light,7.0,43.0
2011-09-01,TransMountain,KP0003,west,refined petroleum products,10.0,43.0
2011-10-01,TransMountain,KP0003,west,domestic heavy,0.0,45.0
2011-10-01,TransMountain,KP0003,west,domestic light,5.0,45.0
2011-10-01,TransMountain,KP0003,west,refined petroleum products,8.0,45.0
2011-11-01,TransMountain,KP0003,west,domestic heavy,0.0,45.0
2011-11-01,TransMountain,KP0003,west,domestic light,6.0,45.0
2011-11-01,TransMountain,KP0003,west,refined petroleum products,8.0,45.0
2011-12-01,TransMountain,KP0003,west,domestic heavy,0.0,36.0
2011-12-01,TransMountain,KP0003,west,domestic light,7.0,36.0
2011-12-01,TransMountain,KP0003,west,refined petroleum products,8.0,36.0
2012-01-01,TransMountain,KP0003,west,domestic heavy,0.0,41.0
2012-01-01,TransMountain,KP0003,west,domestic light,7.0,41.0
2012-01-01,TransMountain,KP0003,west,refined petroleum products,9.0,41.0
2012-02-01,TransMountain,KP0003,west,domestic heavy,0.0,44.0
2012-02-01,TransMountain,KP0003,west,domestic light,8.0,44.0
2012-02-01,TransMountain,KP0003,west,refined petroleum products,11.0,44.0
2012-03-01,TransMountain,KP0003,west,domestic heavy,0.0,43.0
2012-03-01,TransMountain,KP0003,west,domestic light,8.0,43.0
2012-03-01,TransMountain,KP0003,west,refined petroleum products,7.0,43.0
2012-04-01,TransMountain,KP0003,west,domestic heavy,0.0,47.0
2012-04-01,TransMountain,KP0003,west,domestic light,9.0,47.0
2012-04-01,TransMountain,KP0003,west,refined petroleum products,5.0,47.0
2012-05-01,TransMountain,KP0003,west,domestic heavy,0.0,46.0
2012-05-01,TransMountain,KP0003,west,domestic light,8.0,46.0
2012-05-01,TransMountain,KP0003,west,refined petroleum products,7.0,46.0
2012-06-01,TransMountain,KP0003,west,domestic heavy,0.0,46.0
2012-06-01,TransMountain,KP0003,west,domestic light,8.0,46.0
2012-06-01,TransMountain,KP0003,west,refined petroleum products,5.0,46.0
2012-07-01,TransMountain,KP0003,west,domestic heavy,0.0,45.0
2012-07-01,TransMountain,KP0003,west,domestic light,8.0,45.0
2012-07-01,TransMountain,KP0003,west,refined petroleum products,7.0,45.0
2012-08-01,TransMountain,KP0003,west,domestic heavy,0.0,49.0
2012-08-01,TransMountain,KP0003,west,domestic light,8.0,49.0
2012-08-01,TransMountain,KP0003,west,refined petroleum products,9.0,49.0
2012-09-01,TransMountain,KP0003,west,domestic heavy,0.0,46.0
2012-09-01,TransMountain,KP0003,west,domestic light,8.0,46.0
2012-09-01,TransMountain,KP0003,west,refined petroleum products,8.0,46.0
2012-10-01,TransMountain,KP0003,west,domestic heavy,0.0,42.0
2012-10-01,TransMountain,KP0003,west,domestic light,6.0,42.0
2012-10-01,TransMountain,KP0003,west,refined petroleum products,7.0,42.0
2012-11-01,TransMountain,KP0003,west,domestic heavy,0.0,43.0
2012-11-01,TransMountain,KP0003,west,domestic light,7.0,43.0
2012-11-01,TransMountain,KP0003,west,refined petroleum products,7.0,43.0
2012-12-01,TransMountain,KP0003,west,domestic heavy,0.0,44.0
2012-12-01,TransMountain,KP0003,west,domestic light,7.0,44.0
2012-12-01,TransMountain,KP0003,west,refined petroleum products,8.0,44.0
2013-01-01,TransMountain,KP0003,west,domestic heavy,0.0,45.0
2013-01-01,TransMountain,KP0003,west,domestic light,6.0,45.0
2013-01-01,TransMountain,KP0003,west,refined petroleum products,8.0,45.0
2013-02-01,TransMountain,KP0003,west,domestic heavy,0.0,45.0
2013-02-01,TransMountain,KP0003,west,domestic light,5.0,45.0
2013-02-01,TransMountain,KP0003,west,refined petroleum products,9.0,45.0
2013-03-01,TransMountain,KP0003,west,domestic heavy,0.0,47.0
2013-03-01,TransMountain,KP0003,west,domestic light,3.0,47.0
2013-03-01,TransMountain,KP0003,west,refined petroleum products,8.0,47.0
2013-04-01,TransMountain,KP0003,west,domestic heavy,0.0,47.0
2013-04-01,TransMountain,KP0003,west,domestic light,5.0,47.0
2013-04-01,TransMountain,KP0003,west,refined petroleum products,8.0,47.0
2013-05-01,TransMountain,KP0003,west,domestic heavy,0.0,47.0
2013-05-01,TransMountain,KP0003,west,domestic light,7.0,47.0
2013-05-01,TransMountain,KP0003,west,refined petroleum products,5.0,47.0
2013-06-01,TransMountain,KP0003,west,domestic heavy,0.0,49.0
2013-06-01,TransMountain,KP0003,west,domestic light,6.0,49.0
2013-06-01,TransMountain,KP0003,west,refined petroleum products,6.0,49.0
2013-07-01,TransMountain,KP0003,west,domestic heavy,0.0,33.0
2013-07-01,TransMountain,KP0003,west,domestic light,6.0,33.0
2013-07-01,TransMountain,KP0003,west,refined petroleum products,8.0,33.0
2013-08-01,TransMountain,KP0003,west,domestic heavy,0.0,43.0
2013-08-01,TransMountain,KP0003,west,domestic light,7.0,43.0
2013-08-01,TransMountain,KP0003,west,refined petroleum products,8.0,43.0
2013-09-01,TransMountain,KP0003,west,domestic heavy,0.0,37.0
2013-09-01,TransMountain,KP0003,west,domestic light,6.0,37.0
2013-09-01,TransMountain,KP0003,west,refined petroleum products,10.0,37.0
2013-10-01,TransMountain,KP0003,west,domestic heavy,0.0,38.0
2013-10-01,TransMountain,KP0003,west,domestic light,5.0,38.0
2013-10-01,TransMountain,KP0003,west,refined petroleum products,7.0,38.0
2013-11-01,TransMountain,KP0003,west,domestic heavy,0.0,46.0
2013-11-01,TransMountain,KP0003,west,domestic light,7.0,46.0
2013-11-01,TransMountain,KP0003,west,refined petroleum products,8.0,46.0
2013-12-01,TransMountain,KP0003,west,domestic heavy,0.0,39.0
2013-12-01,TransMountain,KP0003,west,domestic light,6.0,39.0
2013-12-01,TransMountain,KP0003,west,refined petroleum products,9.0,39.0
2014-01-01,TransMountain,KP0003,west,domestic heavy,0.0,40.0
2014-01-01,TransMountain,KP0003,west,domestic light,6.0,40.0
2014-01-01,TransMountain,KP0003,west,refined petroleum products,8.0,40.0
2014-02-01,TransMountain,KP0003,west,domestic heavy,0.0,43.0
2014-02-01,TransMountain,KP0003,west,domestic light,3.0,43.0
2014-02-01,TransMountain,KP0003,west,refined petroleum products,9.0,43.0
2014-03-01,TransMountain,KP0003,west,domestic heavy,0.0,44.0
2014-03-01,TransMountain,KP0003,west,domestic light,6.0,44.0
2014-03-01,TransMountain,KP0003,west,refined petroleum products,9.0,44.0
2014-04-01,TransMountain,KP0003,west,domestic heavy,0.0,46.0
2014-04-01,TransMountain,KP0003,west,domestic light,6.0,46.0
2014-04-01,TransMountain,KP0003,west,refined petroleum products,8.0,46.0
2014-05-01,TransMountain,KP0003,west,domestic heavy,0.0,45.0
2014-05-01,TransMountain,KP0003,west,domestic light,6.0,45.0
2014-05-01,TransMountain,KP0003,west,refined petroleum products,8.0,45.0
2014-06-01,TransMountain,KP0003,west,domestic heavy,0.0,45.0
2014-06-01,TransMountain,KP0003,west,domestic light,7.0,45.0
2014-06-01,TransMountain,KP0003,west,refined petroleum products,9.0,45.0
2014-07-01,TransMountain,KP0003,west,domestic heavy,0.0,45.0
2014-07-01,TransMountain,KP0003,west,domestic light,6.0,45.0
2014-07-01,TransMountain,KP0003,west,refined petroleum products,8.0,45.0
2014-08-01,TransMountain,KP0003,west,domestic heavy,0.0,46.0
2014-08-01,TransMountain,KP0003,west,domestic light,7.0,46.0
2014-08-01,TransMountain,KP0003,west,refined petroleum products,9.0,46.0
2014-09-01,TransMountain,KP0003,west,domestic heavy,0.0,44.0
2014-09-01,TransMountain,KP0003,west,domestic light,7.0,44.0
2014-09-01,TransMountain,KP0003,west,refined petroleum products,7.0,44.0
2014-10-01,TransMountain,KP0003,west,domestic heavy,0.0,46.0
2014-10-01,TransMountain,KP0003,west,domestic light,7.0,46.0
2014-10-01,TransMountain,KP0003,west,refined petroleum products,8.0,46.0
2014-11-01,TransMountain,KP0003,west,domestic heavy,0.0,46.0
2014-11-01,TransMountain,KP0003,west,domestic light,7.0,46.0
2014-11-01,TransMountain,KP0003,west,refined petroleum products,10.0,46.0
2014-12-01,TransMountain,KP0003,west,domestic heavy,0.0,50.0
2014-12-01,TransMountain,KP0003,west,domestic light,7.0,50.0
2014-12-01,TransMountain,KP0003,west,refined petroleum products,9.0,50.0
2015-01-01,TransMountain,KP0003,west,domestic heavy,0.0,43.0
2015-01-01,TransMountain,KP0003,west,domestic light,7.0,43.0
